serving_id,line_id,brand_name,serve_ends,consumption
64341982,7306,Guinness,3/19/2017 15:54,0.2
64341983,7306,Guinness,3/19/2017 15:55,1.03
64341984,7306,Guinness,3/19/2017 15:56,0.79
64341985,7306,Guinness,3/19/2017 16:02,0.6
64341986,7308,Smithwick's,3/19/2017 15:06,0.59
64341987,7308,Smithwick's,3/19/2017 15:42,0.6
64341989,7309,Harp's,3/19/2017 15:07,0.57
64341990,7309,Harp's,3/19/2017 15:43,0.61
64341991,7309,Harp's,3/19/2017 15:44,1.61
64341992,7309,Harp's,3/19/2017 16:03,0.61
64341993,7310,Le verger sur le colline cider blanc,3/19/2017 15:34,0.56
64341994,7310,Le verger sur le colline cider blanc,3/19/2017 15:41,0.31
64341995,7310,Le verger sur le colline cider blanc,3/19/2017 15:42,0.26
64341996,7311,Shock Top,3/19/2017 15:20,0.54
64341997,7311,Shock Top,3/19/2017 15:20,0.05
64341998,7338,Budweiser,3/19/2017 16:01,1.49
64341999,7338,Budweiser,3/19/2017 16:02,0.39
64342000,7338,Budweiser,3/19/2017 16:02,0.52
64342001,7338,Budweiser,3/19/2017 16:02,0.23
64342002,7353,Alexander Keith's Red,3/19/2017 15:54,0.48
64342019,7383,Stella Artois,3/19/2017 15:18,0.03
64342020,7383,Stella Artois,3/19/2017 15:24,0.17
64342021,7383,Stella Artois,3/19/2017 15:44,0.72
64342022,10863,Shock Top,3/19/2017 15:06,0.06
64342023,7396,Alexander Keith's Red,3/19/2017 16:01,0.44
64342024,7396,Alexander Keith's Red,3/19/2017 16:02,0.14
64342025,7399,Alexander Keith's IPA,3/19/2017 16:01,0.49
64342026,10933,Mill St. Cobblestone Stout,3/19/2017 15:44,0.56
64342027,7528,Alexander Keith's Red,3/19/2017 15:25,0.47
64342028,7531,Budweiser,3/19/2017 15:13,0.58
64342029,7531,Budweiser,3/19/2017 15:39,0.69
64342030,7534,Shock Top,3/19/2017 15:07,1.01
64342031,7534,Shock Top,3/19/2017 15:09,0.01
64342032,7534,Shock Top,3/19/2017 15:09,0.18
64342033,7534,Shock Top,3/19/2017 15:10,0.59
64342034,7534,Shock Top,3/19/2017 15:31,1.62
64342035,7534,Shock Top,3/19/2017 15:42,0.56
64342036,7534,Shock Top,3/19/2017 15:42,0.57
64342037,7534,Shock Top,3/19/2017 15:42,0.03
64342038,7534,Shock Top,3/19/2017 16:05,1.64
64342041,7536,Bud Light,3/19/2017 15:05,0.55
64342042,7536,Bud Light,3/19/2017 15:06,0.16
64342043,7536,Bud Light,3/19/2017 15:24,0.38
64342044,7536,Bud Light,3/19/2017 15:27,0.2
64342045,7536,Bud Light,3/19/2017 15:59,0.37
64342046,7536,Bud Light,3/19/2017 16:00,0.18
64342047,7536,Bud Light,3/19/2017 16:02,0.41
64342048,7536,Bud Light,3/19/2017 16:03,0.39
64342049,7548,Budweiser,3/19/2017 15:25,0.58
64342050,7552,Budweiser,3/19/2017 15:40,0.93
64342051,7552,Budweiser,3/19/2017 15:50,0.92
64342052,7577,Budweiser,3/19/2017 15:26,0.89
64342053,7577,Budweiser,3/19/2017 15:30,1.94
64342054,7583,Stella Artois,3/19/2017 15:06,0.02
64342055,7585,Budweiser,3/19/2017 15:52,0.08
64342056,7585,Budweiser,3/19/2017 15:52,0.51
64342057,7587,Budweiser,3/19/2017 15:17,0.68
64342058,7637,Shock Top,3/19/2017 15:10,0.07
64342059,7637,Shock Top,3/19/2017 15:12,0.51
64342060,7638,Goose Island - IPA,3/19/2017 15:10,0.49
64342061,7658,Hoegaarden,3/19/2017 15:10,0.07
64342062,7669,Bass,3/19/2017 15:42,0.58
64342063,7670,Alexander Keith's IPA,3/19/2017 15:39,0.56
64342064,7671,Alexander Keith's Red,3/19/2017 15:28,0.55
64342065,7673,Shock Top,3/19/2017 16:01,1.11
64342067,7676,Budweiser,3/19/2017 16:04,0.57
64342069,7680,Stella Artois,3/19/2017 15:32,0.59
64342070,7680,Stella Artois,3/19/2017 15:54,0.58
64342160,7727,Budweiser,3/19/2017 15:05,0.23
64342161,7727,Budweiser,3/19/2017 15:06,0.31
64342162,7730,Labatt 50 Blue,3/19/2017 15:16,0.37
64342163,7730,Labatt 50 Blue,3/19/2017 15:16,0.35
64342164,7730,Labatt 50 Blue,3/19/2017 15:17,0.37
64342165,7730,Labatt 50 Blue,3/19/2017 15:25,0.92
64342166,7730,Labatt 50 Blue,3/19/2017 15:41,1.61
64342172,7935,Alexander Keith's Red,3/19/2017 16:03,0.5
64342173,7935,Alexander Keith's Red,3/19/2017 16:03,0.52
64342174,8058,Budweiser,3/19/2017 15:44,1.78
64342175,8058,Budweiser,3/19/2017 15:46,1.9
64342176,8059,Alexander Keith's Red,3/19/2017 15:43,1.85
64342177,8059,Alexander Keith's Red,3/19/2017 15:47,1.85
64342178,8060,Budweiser,3/19/2017 15:38,0.01
64342179,8060,Budweiser,3/19/2017 15:39,2.66
64342180,8060,Budweiser,3/19/2017 15:49,0.38
64342181,8071,Alexander Keith's Red,3/19/2017 15:31,0.41
64342182,8071,Alexander Keith's Red,3/19/2017 15:32,0.44
64342183,8071,Alexander Keith's Red,3/19/2017 15:50,0.42
64342184,8071,Alexander Keith's Red,3/19/2017 15:59,0.41
64342185,8072,Budweiser,3/19/2017 15:06,0.44
64342186,8072,Budweiser,3/19/2017 15:27,0.43
64342187,8072,Budweiser,3/19/2017 15:32,0.45
64342188,8072,Budweiser,3/19/2017 15:43,0.46
64342189,8072,Budweiser,3/19/2017 15:43,0.45
64342190,8072,Budweiser,3/19/2017 15:44,1.89
64342191,8072,Budweiser,3/19/2017 15:44,0.87
64342192,8072,Budweiser,3/19/2017 15:52,0.42
64342193,8072,Budweiser,3/19/2017 15:53,0.43
64342194,8072,Budweiser,3/19/2017 15:58,0.44
64342195,8072,Budweiser,3/19/2017 15:59,0.43
64342196,8072,Budweiser,3/19/2017 16:00,0.45
64342202,8086,Alexander Keith's Red,3/19/2017 15:49,0.66
64342203,8096,Cette Sorte-La ,3/19/2017 15:18,0.42
64342204,8096,Cette Sorte-La ,3/19/2017 15:18,0.25
64342205,8096,Cette Sorte-La ,3/19/2017 15:19,0.02
64342206,8096,Cette Sorte-La ,3/19/2017 15:48,0.39
64342207,8096,Cette Sorte-La ,3/19/2017 15:48,0.23
64342208,8096,Cette Sorte-La ,3/19/2017 15:48,0.31
64342209,8096,Cette Sorte-La ,3/19/2017 15:49,0.45
64342210,8096,Cette Sorte-La ,3/19/2017 15:56,1.15
64342211,8096,Cette Sorte-La ,3/19/2017 16:00,0.3
64342212,8097,L'autre Sorte,3/19/2017 15:08,0.52
64342213,8097,L'autre Sorte,3/19/2017 15:38,0.56
64342214,13075,Garde-Malade,3/19/2017 15:22,0.51
64342215,13075,Garde-Malade,3/19/2017 15:24,0.18
64342216,13075,Garde-Malade,3/19/2017 15:59,0.18
64342217,13075,Garde-Malade,3/19/2017 15:59,0.11
64342218,13075,Garde-Malade,3/19/2017 15:59,0.26
64342219,8294,Shock Top,3/19/2017 15:10,0.25
64342220,8294,Shock Top,3/19/2017 15:10,0.15
64342221,8294,Shock Top,3/19/2017 15:11,0.06
64342222,8294,Shock Top,3/19/2017 15:20,0.57
64342223,8294,Shock Top,3/19/2017 15:49,0.53
64342224,8294,Shock Top,3/19/2017 15:57,0.36
64342225,8294,Shock Top,3/19/2017 15:57,0.05
64342226,8296,Bud Light,3/19/2017 15:20,0.51
64342227,8296,Bud Light,3/19/2017 15:21,0.55
64342228,8296,Bud Light,3/19/2017 15:24,0.57
64342229,8296,Bud Light,3/19/2017 15:46,0.56
64342230,8296,Bud Light,3/19/2017 15:50,0.58
64342231,8297,Budweiser,3/19/2017 15:22,0.55
64342232,8297,Budweiser,3/19/2017 15:46,0.58
64342235,8330,Alexander Keith's Red,3/19/2017 15:24,1.71
64342237,8352,Budweiser,3/19/2017 15:52,0.52
64342238,8385,Budweiser,3/19/2017 15:20,1.61
64342239,8385,Budweiser,3/19/2017 15:21,1.76
64342240,8385,Budweiser,3/19/2017 15:54,1.85
64342241,8389,Erdinger,3/19/2017 15:38,0.54
64342242,8394,Archibald Joufflue,3/19/2017 15:38,0.02
64342243,8394,Archibald Joufflue,3/19/2017 15:38,0.57
64342244,8396,Archibald Chipie,3/19/2017 15:38,0.02
64342245,8402,Goose Island - IPA,3/19/2017 15:48,0.95
64342246,8402,Goose Island - IPA,3/19/2017 15:48,0.24
64342247,8405,Shock Top,3/19/2017 15:48,0.39
64342248,8405,Shock Top,3/19/2017 15:48,0.04
64342249,8406,Labatt 50,3/19/2017 15:40,0.42
64342250,8406,Labatt 50,3/19/2017 15:50,1.12
64342251,8406,Labatt 50,3/19/2017 15:54,0.82
64342252,8406,Labatt 50,3/19/2017 16:00,0.42
64342275,8443,Stella Artois,3/19/2017 15:09,0.52
64342276,8443,Stella Artois,3/19/2017 15:12,0.59
64342277,8443,Stella Artois,3/19/2017 15:16,0.52
64342278,8443,Stella Artois,3/19/2017 15:23,0.53
64342279,8443,Stella Artois,3/19/2017 15:24,0.52
64342280,8443,Stella Artois,3/19/2017 15:38,0.58
64342281,8443,Stella Artois,3/19/2017 15:39,1.56
64342282,8443,Stella Artois,3/19/2017 15:39,0.53
64342283,8443,Stella Artois,3/19/2017 15:39,0.48
64342284,8443,Stella Artois,3/19/2017 15:44,0.53
64342285,8443,Stella Artois,3/19/2017 15:48,1.36
64342286,8443,Stella Artois,3/19/2017 15:49,0.15
64342287,8443,Stella Artois,3/19/2017 15:49,0.57
64342288,8443,Stella Artois,3/19/2017 15:50,1.55
64342289,8443,Stella Artois,3/19/2017 15:52,0.58
64342290,8443,Stella Artois,3/19/2017 15:53,1.39
64342291,8443,Stella Artois,3/19/2017 15:53,0.2
64342292,8443,Stella Artois,3/19/2017 15:54,0.57
64342293,8443,Stella Artois,3/19/2017 15:58,0.05
64342294,8443,Stella Artois,3/19/2017 16:00,0.58
64342295,8443,Stella Artois,3/19/2017 16:02,1.38
64342296,8444,Goose Island - IPA,3/19/2017 15:15,1.67
64342297,8444,Goose Island - IPA,3/19/2017 15:16,0.17
64342298,8444,Goose Island - IPA,3/19/2017 15:59,0.59
64342299,8445,Mill St. Organic Lager,3/19/2017 15:16,0.06
64342300,8445,Mill St. Organic Lager,3/19/2017 15:35,1.62
64342301,8445,Mill St. Organic Lager,3/19/2017 15:55,0.56
64342302,8445,Mill St. Organic Lager,3/19/2017 16:01,0.57
64342303,8445,Mill St. Organic Lager,3/19/2017 16:02,0.58
64342306,8446,Shock Top,3/19/2017 15:05,1.57
64342307,8446,Shock Top,3/19/2017 15:08,0.46
64342308,8446,Shock Top,3/19/2017 15:08,0.04
64342309,8446,Shock Top,3/19/2017 15:09,0.48
64342310,8446,Shock Top,3/19/2017 15:09,0.06
64342311,8446,Shock Top,3/19/2017 15:12,1.6
64342312,8446,Shock Top,3/19/2017 15:14,1.61
64342313,8446,Shock Top,3/19/2017 15:16,1.55
64342314,8446,Shock Top,3/19/2017 15:17,0.47
64342315,8446,Shock Top,3/19/2017 15:19,0.52
64342316,8446,Shock Top,3/19/2017 15:20,1.1
64342317,8446,Shock Top,3/19/2017 15:21,0.52
64342318,8446,Shock Top,3/19/2017 15:21,1.06
64342319,8446,Shock Top,3/19/2017 15:22,0.47
64342320,8446,Shock Top,3/19/2017 15:27,1.03
64342321,8446,Shock Top,3/19/2017 15:30,0.52
64342322,8446,Shock Top,3/19/2017 15:33,1.08
64342323,8446,Shock Top,3/19/2017 15:34,0.51
64342324,8446,Shock Top,3/19/2017 15:36,1.5
64342325,8446,Shock Top,3/19/2017 15:39,0.47
64342326,8446,Shock Top,3/19/2017 15:42,1.51
64342327,8446,Shock Top,3/19/2017 15:44,1.05
64342328,8446,Shock Top,3/19/2017 15:46,0.49
64342329,8446,Shock Top,3/19/2017 15:52,0.48
64342330,8446,Shock Top,3/19/2017 15:52,0.03
64342331,8446,Shock Top,3/19/2017 16:03,0.55
64342332,8447,Goose Island - Honker's Ale,3/19/2017 15:11,1.62
64342333,8447,Goose Island - Honker's Ale,3/19/2017 15:14,1.65
64342334,8447,Goose Island - Honker's Ale,3/19/2017 15:45,0.11
64342335,8447,Goose Island - Honker's Ale,3/19/2017 15:45,1.63
64342336,8447,Goose Island - Honker's Ale,3/19/2017 15:49,0.54
64342337,8447,Goose Island - Honker's Ale,3/19/2017 15:57,1.72
64342338,8448,Labatt 50,3/19/2017 15:38,0.59
64342339,8448,Labatt 50,3/19/2017 15:47,1.19
64342340,8448,Labatt 50,3/19/2017 16:02,1.69
64342341,8448,Labatt 50,3/19/2017 16:04,0.59
64342342,8449,Alexander Keith's Red,3/19/2017 15:08,0.54
64342343,8449,Alexander Keith's Red,3/19/2017 15:19,0.54
64342344,8449,Alexander Keith's Red,3/19/2017 15:39,0.53
64342345,8449,Alexander Keith's Red,3/19/2017 15:49,0.54
64342346,8449,Alexander Keith's Red,3/19/2017 16:01,1.06
64342348,8450,Mill St. Cobblestone Stout,3/19/2017 16:03,0.6
64342351,8451,Stella Artois,3/19/2017 15:08,0.59
64342352,8451,Stella Artois,3/19/2017 15:08,0.59
64342353,8451,Stella Artois,3/19/2017 15:14,0.64
64342354,8451,Stella Artois,3/19/2017 15:36,1.76
64342355,8451,Stella Artois,3/19/2017 15:48,1.72
64342356,8451,Stella Artois,3/19/2017 16:03,1.73
64342357,8452,Goose Island - IPA,3/19/2017 15:12,0.55
64342358,8452,Goose Island - IPA,3/19/2017 16:05,0.52
64342360,8453,Mill St. Organic Lager,3/19/2017 15:10,0.56
64342361,8453,Mill St. Organic Lager,3/19/2017 15:24,0.56
64342362,8453,Mill St. Organic Lager,3/19/2017 15:50,0.56
64342364,8454,Shock Top,3/19/2017 15:06,0.53
64342365,8454,Shock Top,3/19/2017 15:12,0.53
64342366,8454,Shock Top,3/19/2017 15:28,0.57
64342367,8454,Shock Top,3/19/2017 15:46,0.57
64342368,8454,Shock Top,3/19/2017 15:49,0.58
64342369,8454,Shock Top,3/19/2017 15:55,0.56
64342370,8454,Shock Top,3/19/2017 15:59,0.53
64342371,8454,Shock Top,3/19/2017 15:59,0.64
64342372,8454,Shock Top,3/19/2017 16:01,0.53
64342373,8454,Shock Top,3/19/2017 16:05,0.56
64342374,8455,Goose Island - Honker's Ale,3/19/2017 15:06,0.61
64342375,8455,Goose Island - Honker's Ale,3/19/2017 16:01,0.57
64342376,8455,Goose Island - Honker's Ale,3/19/2017 16:01,0.03
64342377,8456,Labatt 50,3/19/2017 15:10,0.56
64342378,8456,Labatt 50,3/19/2017 15:43,1.63
64342379,8456,Labatt 50,3/19/2017 15:57,0.61
64342381,8457,Alexander Keith's Red,3/19/2017 15:32,1.66
64342382,8457,Alexander Keith's Red,3/19/2017 15:37,0.51
64342383,8457,Alexander Keith's Red,3/19/2017 16:03,1.6
64342425,8560,Budweiser,3/19/2017 15:15,0.52
64342426,8560,Budweiser,3/19/2017 16:04,0.52
64342701,9135,Shock Top,3/19/2017 16:00,0.5
64342702,9135,Shock Top,3/19/2017 16:00,0.49
64342780,9308,Shock Top,3/19/2017 15:17,0.04
64342781,9308,Shock Top,3/19/2017 15:17,0.57
64342782,9309,Budweiser,3/19/2017 15:16,0.58
64342783,9309,Budweiser,3/19/2017 15:19,0.55
64343008,9738,Labatt 50 Blue,3/19/2017 15:18,1.07
64343009,9738,Labatt 50 Blue,3/19/2017 15:18,0.04
64343011,9742,Bass,3/19/2017 15:19,0.61
64343012,9742,Bass,3/19/2017 15:42,0.56
64343013,9743,St Ambroise Cream Ale,3/19/2017 15:07,0.43
64343014,9743,St Ambroise Cream Ale,3/19/2017 15:07,0.13
64343015,9743,St Ambroise Cream Ale,3/19/2017 15:38,0.4
64343016,9743,St Ambroise Cream Ale,3/19/2017 15:38,0.16
64343017,9744,Beau's Lug Tread,3/19/2017 15:05,0.56
64343018,9744,Beau's Lug Tread,3/19/2017 15:07,0.56
64343019,9744,Beau's Lug Tread,3/19/2017 15:09,1.75
64343020,9744,Beau's Lug Tread,3/19/2017 15:14,1.17
64343021,9744,Beau's Lug Tread,3/19/2017 15:15,0.58
64343023,9745,St Ambroise Cider,3/19/2017 15:06,0.6
64343024,9745,St Ambroise Cider,3/19/2017 15:39,0.3
64343025,9745,St Ambroise Cider,3/19/2017 15:49,0.59
64343026,9745,St Ambroise Cider,3/19/2017 15:58,1.14
64343027,9745,St Ambroise Cider,3/19/2017 15:59,0.04
64343034,9747,Guinness,3/19/2017 15:15,0.46
64343035,9747,Guinness,3/19/2017 15:15,0.13
64343036,9747,Guinness,3/19/2017 15:16,0.02
64343037,9747,Guinness,3/19/2017 15:18,0.59
64343038,9747,Guinness,3/19/2017 15:19,0.03
64343039,9747,Guinness,3/19/2017 15:20,0.34
64343040,9747,Guinness,3/19/2017 15:21,0.25
64343041,9747,Guinness,3/19/2017 15:21,0.01
64343042,9747,Guinness,3/19/2017 15:23,0.4
64343043,9747,Guinness,3/19/2017 15:23,0.19
64343044,9747,Guinness,3/19/2017 15:24,0.01
64343045,9747,Guinness,3/19/2017 15:27,0.37
64343046,9747,Guinness,3/19/2017 15:27,0.61
64343047,9747,Guinness,3/19/2017 15:28,0.22
64343048,9747,Guinness,3/19/2017 15:33,0.77
64343049,9747,Guinness,3/19/2017 15:34,0.24
64343050,9747,Guinness,3/19/2017 15:35,0.01
64343051,9747,Guinness,3/19/2017 15:35,0.21
64343052,9747,Guinness,3/19/2017 15:36,0.39
64343053,9747,Guinness,3/19/2017 15:38,0.22
64343054,9747,Guinness,3/19/2017 15:38,0.02
64343055,9747,Guinness,3/19/2017 15:39,0.74
64343056,9747,Guinness,3/19/2017 15:40,0.16
64343057,9747,Guinness,3/19/2017 15:42,0.39
64343058,9747,Guinness,3/19/2017 15:42,0.15
64343059,9747,Guinness,3/19/2017 15:42,0.04
64343060,9747,Guinness,3/19/2017 15:42,0.04
64343061,9747,Guinness,3/19/2017 15:48,0.32
64343062,9747,Guinness,3/19/2017 15:49,0.26
64343063,9747,Guinness,3/19/2017 15:50,0.43
64343064,9747,Guinness,3/19/2017 15:50,0.14
64343065,9747,Guinness,3/19/2017 15:52,0.75
64343066,9747,Guinness,3/19/2017 15:52,0.45
64343067,9747,Guinness,3/19/2017 15:53,0.13
64343068,9747,Guinness,3/19/2017 15:54,0.01
64343069,9747,Guinness,3/19/2017 15:55,1.54
64343070,9747,Guinness,3/19/2017 15:57,0.67
64343071,9747,Guinness,3/19/2017 16:04,0.34
64343072,9747,Guinness,3/19/2017 16:04,0.14
64343073,9747,Guinness,3/19/2017 16:04,0.09
64343074,13690,Beau's Tyrannosaurus Gruit,3/19/2017 15:13,0.07
64343075,9749,Labatt 50,3/19/2017 15:44,0.56
64343076,9750,Goose Island - IPA,3/19/2017 15:21,0.56
64343077,9750,Goose Island - IPA,3/19/2017 15:28,0.58
64343078,9751,Alexander Keith's Red,3/19/2017 15:23,0.58
64343079,9751,Alexander Keith's Red,3/19/2017 15:31,0.57
64343080,9751,Alexander Keith's Red,3/19/2017 15:37,0.57
64343081,9751,Alexander Keith's Red,3/19/2017 15:49,0.58
64343082,9751,Alexander Keith's Red,3/19/2017 16:01,0.57
64343083,9752,Stella Artois,3/19/2017 15:06,0.56
64343084,9752,Stella Artois,3/19/2017 15:29,0.56
64343085,9753,Shock Top,3/19/2017 15:27,0.57
64343086,9755,Alexander Keith's IPA,3/19/2017 15:17,1.16
64343087,9755,Alexander Keith's IPA,3/19/2017 15:31,0.55
64343088,9755,Alexander Keith's IPA,3/19/2017 15:46,0.58
64343089,9769,Rolling Rock,3/19/2017 15:10,0.54
64343090,9769,Rolling Rock,3/19/2017 15:17,0.54
64343091,9769,Rolling Rock,3/19/2017 15:17,0.59
64343092,9769,Rolling Rock,3/19/2017 15:37,0.56
64343093,9769,Rolling Rock,3/19/2017 15:54,0.52
64343094,9769,Rolling Rock,3/19/2017 15:59,0.53
64343095,9769,Rolling Rock,3/19/2017 16:03,0.54
64343096,9770,Shock Top,3/19/2017 15:20,0.48
64343097,9770,Shock Top,3/19/2017 15:57,0.48
64343098,9772,Bass,3/19/2017 15:08,0.51
64343099,9772,Bass,3/19/2017 15:21,0.56
64343100,9774,Labatt 50 Blue,3/19/2017 15:13,0.54
64343101,9777,Guinness,3/19/2017 15:12,0.6
64343102,9777,Guinness,3/19/2017 15:18,1.25
64343103,9777,Guinness,3/19/2017 15:22,0.65
64343104,9777,Guinness,3/19/2017 15:34,0.34
64343105,9777,Guinness,3/19/2017 15:37,1.31
64343106,9777,Guinness,3/19/2017 15:47,0.35
64343107,9777,Guinness,3/19/2017 15:51,0.25
64343108,9777,Guinness,3/19/2017 15:53,1.23
64343109,9777,Guinness,3/19/2017 16:03,1.11
64343110,9777,Guinness,3/19/2017 16:03,0.14
64343111,9777,Guinness,3/19/2017 16:04,0.62
64343113,9778,Mystique Cider,3/19/2017 15:27,0.58
64343114,9787,Mill St. Cobblestone Stout,3/19/2017 15:12,0.52
64343115,9787,Mill St. Cobblestone Stout,3/19/2017 15:37,1.04
64343116,9788,Alexander Keith's Red,3/19/2017 16:00,0.54
64343878,10775,Stella Artois,3/19/2017 15:19,1.6
64343879,10775,Stella Artois,3/19/2017 15:41,0.63
64344456,11625,Stella Artois,3/19/2017 15:20,1.81
64344457,11627,Shock Top,3/19/2017 15:23,0.53
64348563,8085,Labatt 50,3/19/2017 15:53,0.63
64348565,8086,Alexander Keith's Red,3/19/2017 15:51,0.54
64353012,6236,Kronenbourg 1664,3/19/2017 16:25,0.86
64353013,6236,Kronenbourg 1664,3/19/2017 16:49,0.44
64353014,6236,Kronenbourg 1664,3/19/2017 17:00,0.87
64353015,7079,Belle Guele Blonde,3/19/2017 16:49,0.44
64353020,4728,Carlsberg,3/19/2017 16:08,0.52
64353021,4728,Carlsberg,3/19/2017 16:21,0.52
64353022,4728,Carlsberg,3/19/2017 16:22,0.33
64353023,4728,Carlsberg,3/19/2017 16:31,0.52
64353024,4728,Carlsberg,3/19/2017 16:38,0.5
64353025,4728,Carlsberg,3/19/2017 16:42,0.54
64353026,4728,Carlsberg,3/19/2017 16:45,0.54
64353027,4728,Carlsberg,3/19/2017 16:46,1.04
64353028,4728,Carlsberg,3/19/2017 16:46,0.47
64353029,4728,Carlsberg,3/19/2017 16:56,1.58
64353030,4728,Carlsberg,3/19/2017 17:00,0.41
64353031,4730,Stella Artois,3/19/2017 16:06,0.56
64353032,4730,Stella Artois,3/19/2017 16:34,0.64
64353033,4730,Stella Artois,3/19/2017 16:52,0.27
64353034,4731,Hoegaarden,3/19/2017 16:31,0.29
64353035,4731,Hoegaarden,3/19/2017 17:04,0.37
64353036,4733,Michel Jodoin,3/19/2017 16:24,0.79
64353037,4733,Michel Jodoin,3/19/2017 16:31,0.24
64353038,4733,Michel Jodoin,3/19/2017 16:31,0.28
64353039,4733,Michel Jodoin,3/19/2017 16:52,0.3
64353040,4733,Michel Jodoin,3/19/2017 16:58,0.56
64353041,4734,Goose Island - IPA,3/19/2017 16:50,0.57
64353042,4732,Labatt 50,3/19/2017 16:32,1.15
64353043,4732,Labatt 50,3/19/2017 17:00,0.65
64353044,4732,Labatt 50,3/19/2017 17:01,0.5
64353047,4736,Guinness,3/19/2017 16:07,0.28
64353048,4736,Guinness,3/19/2017 16:09,0.26
64353049,4736,Guinness,3/19/2017 16:23,0.57
64353050,4736,Guinness,3/19/2017 16:36,0.12
64353051,4736,Guinness,3/19/2017 16:52,0.81
64353052,4736,Guinness,3/19/2017 16:55,0.39
64353053,4736,Guinness,3/19/2017 16:55,0.19
64353054,4736,Guinness,3/19/2017 16:58,0.58
64353055,4748,Michel Jodoin,3/19/2017 16:06,0.45
64353056,4752,Hoegaarden,3/19/2017 16:06,0.45
64353057,7909,St Ambroise Cream Ale,3/19/2017 16:35,0.43
64353058,4755,Mill St. Cobblestone Stout,3/19/2017 16:07,0.41
64353059,4755,Mill St. Cobblestone Stout,3/19/2017 16:23,0.44
64353062,4794,Dublin's Pub Cider,3/19/2017 16:21,0.19
64353063,4794,Dublin's Pub Cider,3/19/2017 17:04,0.58
64353064,4794,Dublin's Pub Cider,3/19/2017 17:04,0.1
64353068,4795,Guinness,3/19/2017 16:28,0.63
64353069,4795,Guinness,3/19/2017 16:28,0.84
64353070,4795,Guinness,3/19/2017 16:29,0.2
64353071,4795,Guinness,3/19/2017 16:41,0.79
64353072,4795,Guinness,3/19/2017 16:42,0.31
64353073,4795,Guinness,3/19/2017 16:53,0.36
64353074,4795,Guinness,3/19/2017 16:53,0.14
64353075,4795,Guinness,3/19/2017 16:56,0.38
64353076,4795,Guinness,3/19/2017 16:56,0.14
64353077,4795,Guinness,3/19/2017 17:02,0.41
64353078,4795,Guinness,3/19/2017 17:02,0.12
64353079,5943,Griffon - Red,3/19/2017 16:07,0.56
64353081,12650,Labatt 50,3/19/2017 16:09,0.43
64353082,12650,Labatt 50,3/19/2017 16:11,0.47
64353083,12651,Alexander Keith's Red,3/19/2017 16:11,0.2
64353086,4846,Rickard's Red,3/19/2017 16:07,1.14
64353087,4846,Rickard's Red,3/19/2017 16:39,0.43
64353088,4846,Rickard's Red,3/19/2017 16:40,0.14
64353089,4846,Rickard's Red,3/19/2017 16:42,1.11
64353090,4847,Rickard's Red,3/19/2017 16:29,0.46
64353091,4848,Heineken,3/19/2017 16:23,0.53
64353092,4848,Heineken,3/19/2017 16:28,0.58
64353093,4848,Heineken,3/19/2017 16:30,0.57
64353094,4848,Heineken,3/19/2017 16:30,0.54
64353095,4848,Heineken,3/19/2017 16:36,0.57
64353097,4849,Heineken,3/19/2017 16:27,0.59
64353098,4849,Heineken,3/19/2017 16:31,0.56
64353099,4849,Heineken,3/19/2017 16:31,0.15
64353100,4849,Heineken,3/19/2017 17:02,0.56
64353101,11628,Griffintown,3/19/2017 16:11,1.22
64353102,11628,Griffintown,3/19/2017 16:58,1.57
64353103,11629,Griffintown,3/19/2017 16:32,0.66
64353104,4850,Molson Canadian,3/19/2017 16:14,0.45
64353105,4850,Molson Canadian,3/19/2017 16:17,0.6
64353106,4850,Molson Canadian,3/19/2017 16:44,1.54
64353107,4851,Molson Canadian,3/19/2017 16:05,0.48
64353108,4851,Molson Canadian,3/19/2017 16:14,0.56
64353109,4851,Molson Canadian,3/19/2017 16:45,0.09
64353110,4851,Molson Canadian,3/19/2017 17:00,1.77
64353111,4852,Stella Artois,3/19/2017 16:08,0.11
64353112,4852,Stella Artois,3/19/2017 16:10,0.03
64353113,4852,Stella Artois,3/19/2017 16:13,0.69
64353114,4852,Stella Artois,3/19/2017 16:16,0.64
64353115,4852,Stella Artois,3/19/2017 16:16,0.24
64353116,4852,Stella Artois,3/19/2017 16:17,1.06
64353117,4852,Stella Artois,3/19/2017 16:18,1.33
64353118,4852,Stella Artois,3/19/2017 16:21,0.65
64353119,4852,Stella Artois,3/19/2017 16:21,1.17
64353120,4852,Stella Artois,3/19/2017 16:22,1.19
64353121,4852,Stella Artois,3/19/2017 16:27,0.61
64353122,4852,Stella Artois,3/19/2017 16:30,1.32
64353123,4852,Stella Artois,3/19/2017 16:43,1.36
64353124,4852,Stella Artois,3/19/2017 16:52,1.19
64353125,4852,Stella Artois,3/19/2017 16:53,0.76
64353126,4852,Stella Artois,3/19/2017 16:54,1.07
64353127,4852,Stella Artois,3/19/2017 16:56,0.63
64353128,4852,Stella Artois,3/19/2017 16:56,0.14
64353129,4853,Stella Artois,3/19/2017 16:06,0.32
64353130,4853,Stella Artois,3/19/2017 16:08,0.03
64353131,4853,Stella Artois,3/19/2017 16:16,0.59
64353132,4853,Stella Artois,3/19/2017 16:22,1.52
64353133,4853,Stella Artois,3/19/2017 16:34,2.05
64353134,4853,Stella Artois,3/19/2017 16:37,0.66
64353135,4853,Stella Artois,3/19/2017 16:47,0.63
